Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of cyclic nucleotide biosynthetic process (GO:0030802)	6/116	0.03715049686984946142320751505394582636654376983642578125	0.11495254030226274843951017601284547708928585052490234375	0.10906824551803133427352321405123802833259105682373046875	0.3046856709371870142177840534714050590991973876953125	0.6836068548206483	-1.4788029095383246	EDN1;GPR65;ADM;GUCA2A;CCR2;GNAI2
RNA export from nucleus (GO:0006405)	1/76	0.80438724431198338482573717556078918278217315673828125	0.828740252626015916348478640429675579071044921875	0.87668921996176951694224044331349432468414306640625	0.90850999140301491596716232379549182951450347900390625	7.918994682115388	-1.4875712653249347	THOC5
positive regulation of organelle organization (GO:0010638)	12/340	0.0596361342735904909062583101331256330013275146484375	0.1580756383695722799842542372061870992183685302734375	0.2346180219697180657778545764813316054642200469970703125	0.47001181361627375476786028229980729520320892333984375	0.8098369177292482	-1.4938912908154305	P2RX7;BTC;EDN1;PSRC1;ANXA1;GPR65;NTF3;BAX;HCLS1;IQGAP2;ICAM1;BBC3
regulation of viral transcription (GO:0046782)	1/76	0.80438724431198338482573717556078918278217315673828125	0.828740252626015916348478640429675579071044921875	0.87668921996176951694224044331349432468414306640625	0.90850999140301491596716232379549182951450347900390625	7.999627049997316	-1.5027179346095039	CCL5
complement activation (GO:0006956)	7/175	0.079624598693128934012719355450826697051525115966796875	0.1969568817893916357064654221176169812679290771484375	0.2155232619179132946829469119620625860989093780517578125	0.462067157579911569342812072136439383029937744140625	0.9295926757348054	-1.5103747085515002	C3;CFD;C1QB;C1QA;CFI;CLU;MBL2
regulation of circadian rhythm (GO:0042752)	1/76	0.80438724431198338482573717556078918278217315673828125	0.828740252626015916348478640429675579071044921875	0.87668921996176951694224044331349432468414306640625	0.90850999140301491596716232379549182951450347900390625	8.067919232285908	-1.515546518551892	ADA
negative regulation of organelle organization (GO:0010639)	4/237	0.74306441431296577082576959583093412220478057861328125	0.77432230492433706814381366712041199207305908203125	0.88965108264612424715522820406476967036724090576171875	0.91911514794075210854629176537855528295040130615234375	5.944381927923305	-1.520377192880175	ACAA2;NME6;CORO1A;SNCA
glycoprotein metabolic process (GO:0009100)	1/75	0.8001341388481078009675684370449744164943695068359375	0.82511536999671719616600285007734782993793487548828125	0.873282268628735369730975435231812298297882080078125	0.9060942294457066115143106799223460257053375244140625	7.935022251133909	-1.5253656735148942	DSE
ossification (GO:0001503)	6/116	0.03715049686984946142320751505394582636654376983642578125	0.11495254030226274843951017601284547708928585052490234375	0.10906824551803133427352321405123802833259105682373046875	0.3046856709371870142177840534714050590991973876953125	0.7076624122537629	-1.5308407556655246	COL1A1;MN1;SLC26A2;SPARC;MMP9;FSTL3
rRNA metabolic process (GO:0016072)	2/126	0.75033587076533903026387406498542986810207366943359375	0.78021035450877385120094231751863844692707061767578125	0.8606217162476295090556277500581927597522735595703125	0.89627034375216807493558235364616848528385162353515625	6.305294460878611	-1.5649218167541201	UTP20;FTSJ3
regulation of sequence-specific DNA binding transcription factor activity (GO:0051090)	12/338	0.057566599011484927139736811341208522208034992218017578125	0.1533137328614171679408428872193326242268085479736328125	0.22892566855722640273285151124582625925540924072265625	0.47001181361627375476786028229980729520320892333984375	0.8367619183820293	-1.5691536152181604	ANXA3;GFI1;FLNA;HMOX1;TNFAIP3;SGK1;LRP8;CLU;AGT;EDA2R;ICAM1;TLR2
cellular response to hormone stimulus (GO:0032870)	15/462	0.0687173287963394330279953692297567613422870635986328125	0.1767241837518072899992915836264728568494319915771484375	0.296585271170459796596929891165927983820438385009765625	0.49288182375486899733374457355239428579807281494140625	0.9063154203674102	-1.5707942069447578	FGB;IGFBP1;ANXA1;GOT1;STAT1;NCF2;NR1I3;ADIPOQ;IGFBP2;ASNS;CTSS;APRT;UCP2;PDK4;RARB
regulation of protein localization to nucleus (GO:1900180)	7/156	0.048837650633121142129677849652580334804952144622802734375	0.1366340798912294707267989224419579841196537017822265625	0.147537774814578359627859072134015150368213653564453125	0.37428822541439343840607989477575756609439849853515625	0.7899385475854868	-1.5723322943113247	CDKN1A;FLNA;HCLS1;CD36;CCL19;NFKBIE;TLR2
regulation of cell cycle phase transition (GO:1901987)	10/264	0.05572346701987059003347013685925048775970935821533203125	0.148870254273389901467083973329863511025905609130859375	0.200019282409365672936729652064968831837177276611328125	0.459204608876148279161810705772950313985347747802734375	0.8265086167484811	-1.5742345388272785	CDKN1A;ANXA1;PSMB3;CCNG1;RPS27L;AIF1;PSMB10;PSMB8;PTPLA;PSMB9
regulation of dephosphorylation (GO:0035303)	2/126	0.75033587076533903026387406498542986810207366943359375	0.78021035450877385120094231751863844692707061767578125	0.8606217162476295090556277500581927597522735595703125	0.89627034375216807493558235364616848528385162353515625	6.346907594616683	-1.575249851591234	RCAN1;ITGA1
regulation of myeloid cell differentiation (GO:0045637)	7/156	0.048837650633121142129677849652580334804952144622802734375	0.1366340798912294707267989224419579841196537017822265625	0.147537774814578359627859072134015150368213653564453125	0.37428822541439343840607989477575756609439849853515625	0.7933871241184238	-1.579196509595811	TYROBP;MYC;ADIPOQ;HCLS1;THOC5;NME1;FSTL3
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	5/75	0.0215075704295638707452820170828999835066497325897216796875	0.07763090292500318678747817102703265845775604248046875	0.0630225184740431654262238225783221423625946044921875	0.2166559844276035040611105841890093870460987091064453125	0.6180481689457397	-1.5796011427485783	CD74;VNN1;HSPB1;CLU;CD44
positive regulation of myeloid cell differentiation (GO:0045639)	1/74	0.7957887833003980393442589047481305897235870361328125	0.820885612657391572355436437646858394145965576171875	0.869781433408743254176442860625684261322021484375	0.90329643931999259454102002564468421041965484619140625	8.041718912852064	-1.5872061733425127	HCLS1
mitotic cell cycle phase transition (GO:0044772)	10/277	0.0718672957847256432817317772787646390497684478759765625	0.182749924916800698948549097622162662446498870849609375	0.2403674518499960555129035810750792734324932098388671875	0.471657279600078360726200799035723321139812469482421875	0.9399099707641565	-1.597505378748537	CDKN1A;TUBA1A;PSMB3;TUBB;MCM6;PSMB10;PSMB8;PSMB9;CKS1B;MCM2
regulation of peptide secretion (GO:0002791)	8/192	0.0526001686672931956234577910436200909316539764404296875	0.1438392599351548672981238041757023893296718597412109375	0.1682756674506653837841696486066211946308612823486328125	0.406160547877209399114661891871946863830089569091796875	0.8276316861899493	-1.604826548401397	FGB;CD74;SLC16A1;CCL5;FGG;NNAT;UCP2;SLC2A2
regulation of microtubule-based process (GO:0032886)	2/124	0.74238553530250006584623179151094518601894378662109375	0.77385422909471623942323503797524608671665191650390625	0.85459588362596250465941238871891982853412628173828125	0.89129556531492515336623227995005436241626739501953125	6.301938164875109	-1.6156389638205526	PSRC1;SNCA
intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/73	0.79134918138556431532748547397204674780368804931640625	0.81705650998711798482787571629160083830356597900390625	0.86618413404213134842990484685287810862064361572265625	0.90011546810238762805767009922419674694538116455078125	8.000182382199304	-1.616413000525389	NR1I3
glycerophospholipid metabolic process (GO:0006650)	4/229	0.718528675823241425035803331411443650722503662109375	0.75341522217507017611382025279453955590724945068359375	0.8738031657543476882210597977973520755767822265625	0.90635556201551648047853859679889865219593048095703125	5.724810149213656	-1.6209157573110304	ACHE;FABP5;PIGZ;LPIN2
myeloid cell differentiation (GO:0030099)	7/154	0.0461254526673996190222482027820660732686519622802734375	0.1310205614076771218901029669723357073962688446044921875	0.1410551770136329319260681813830160535871982574462890625	0.366028193977586735474716306271147914230823516845703125	0.8010131396760676	-1.6279799147312946	ALAS2;IRF8;HCLS1;SFXN1;THOC5;EFNA4;MMP9
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/73	0.79134918138556431532748547397204674780368804931640625	0.81705650998711798482787571629160083830356597900390625	0.86618413404213134842990484685287810862064361572265625	0.90011546810238762805767009922419674694538116455078125	8.081299181081375	-1.6328024079176162	THBS1
adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	2/122	0.734219861327976897058533722884021699428558349609375	0.767003631880295966283256348106078803539276123046875	0.84833366943203081245172825219924561679363250732421875	0.88703790574689989067991291449288837611675262451171875	6.248877480892865	-1.6576006266912668	FLNA;GNAI2
positive regulation of multi-organism process (GO:0043902)	2/123	0.7383298403379348062713916078791953623294830322265625	0.77058030734154348007081125615513883531093597412109375	0.85149479312354803273166226063040085136890411376953125	0.88868833891983689543536684141145087778568267822265625	6.382570676731833	-1.6633706929681822	CCL5;LY86
muscle system process (GO:0003012)	9/237	0.06642455216626823311099059310436132363975048065185546875	0.1714822346729177604540694801471545360982418060302734375	0.2141331283102186622269158533526933752000331878662109375	0.462067157579911569342812072136439383029937744140625	0.9468134335748019	-1.6694930305286686	GAMT;EDN1;P2RX4;TNNC1;DPYSL3;ITGA1;HTR2B;HMOX1;AGT
cell projection morphogenesis (GO:0048858)	4/228	0.71534386929162874224630286335013806819915771484375	0.75101074965518765935712508508004248142242431640625	0.87169031432789989555232068596524186432361602783203125	0.904721093336628090497697485261596739292144775390625	5.843894466553849	-1.6733133543280987	EPB41L3;S100A6;LRP4;TSKU
organelle assembly (GO:0070925)	5/278	0.70509203291086153253530710571794770658016204833984375	0.74203265949967367465234246992622502148151397705078125	0.8787239586236899047122506090090610086917877197265625	0.9100587201362468903198532643727958202362060546875	5.625407668753985	-1.6784080026026909	TUBB;FLNA;TSR1;CD34;CORO1A
germ cell development (GO:0007281)	2/121	0.73005515601772719147533052819198928773403167724609375	0.7628895225259686441177109372802078723907470703125	0.84511156603039838675073269769200123846530914306640625	0.88394314373064641898736226721666753292083740234375	6.230925279925766	-1.6863504019056745	BAX;CXCR4
positive regulation of ion transmembrane transport (GO:0034767)	1/72	0.7868132940500272010098115060827694833278656005859375	0.81312085510875509175576780762639828026294708251953125	0.86248771943688995467169888797798193991184234619140625	0.8971043923380308537929295198409818112850189208984375	8.15685100155849	-1.687452851335736	CCL2
regulation of cellular response to growth factor stimulus (GO:0090287)	3/176	0.7241695235811966835370867556775920093059539794921875	0.7579146085570211965887210681103169918060302734375	0.8614870092961695036137825809419155120849609375	0.896603498051096625687250707414932548999786376953125	6.093151551651572	-1.6889274910603482	CXCL13;THBS1;AGT
striated muscle contraction (GO:0006941)	1/71	0.78217903800871813047024261322803795337677001953125	0.8090761986648360437612836904008872807025909423828125	0.85868946590319106260125181506737135350704193115234375	0.89481126217997231098166821539052762091159820556640625	7.972284310574673	-1.6890255148916027	TNNC1
collagen catabolic process (GO:0030574)	5/74	0.0204171237680186024032735758737544529139995574951171875	0.0757547246414699004812831617527990601956844329833984375	0.060342376694255329960814293599469237960875034332275390625	0.2119848457590679802198252446032711304724216461181640625	0.6561161985499778	-1.6929467508891418	MMP12;COL1A1;COL3A1;MMP9;CTSS
wound healing (GO:0042060)	5/75	0.0215075704295638707452820170828999835066497325897216796875	0.07763090292500318678747817102703265845775604248046875	0.0630225184740431654262238225783221423625946044921875	0.2166559844276035040611105841890093870460987091064453125	0.6644773365462966	-1.6982643309654561	COL3A1;SPARC;HMOX1;TIMP1;CD44
negative regulation of cell development (GO:0010721)	9/239	0.06922165626700015061967263818587525747716426849365234375	0.1778854004298424940078149347755243070423603057861328125	0.2207282714226488640196777168966946192085742950439453125	0.4665204180821229673625794021063484251499176025390625	0.9838399820781071	-1.6987136123133384	COL3A1;DAB1;LGALS1;STAT1;TTPA;GFI1;DPYSL3;LRP4;VIM
regulation of purine nucleotide biosynthetic process (GO:1900371)	6/119	0.041258357555890780299368003625204437412321567535400390625	0.12129093072058989843942100606000167317688465118408203125	0.11873186268260209341729449761260184459388256072998046875	0.322847171410562128190946395989158190786838531494140625	0.8083459795599125	-1.7052569581653558	EDN1;GPR65;ADM;GUCA2A;CCR2;GNAI2
embryonic organ morphogenesis (GO:0048562)	2/121	0.73005515601772719147533052819198928773403167724609375	0.7628895225259686441177109372802078723907470703125	0.84511156603039838675073269769200123846530914306640625	0.88394314373064641898736226721666753292083740234375	6.304656900840178	-1.7063052790669775	RARB;HOXA4
transition metal ion homeostasis (GO:0055076)	6/120	0.042688788965043959755529812127861077897250652313232421875	0.12495093833469426980453675923854461871087551116943359375	0.12204513662265382978322492135703214444220066070556640625	0.33089999738086739444753447969560511410236358642578125	0.8233710518527945	-1.7124752005162405	ALAS2;MYC;LCN2;HMOX1;SFXN1;ATOX1
regulation of nucleotide biosynthetic process (GO:0030808)	6/119	0.041258357555890780299368003625204437412321567535400390625	0.12129093072058989843942100606000167317688465118408203125	0.11873186268260209341729449761260184459388256072998046875	0.322847171410562128190946395989158190786838531494140625	0.8135895012042396	-1.7163184986385915	EDN1;GPR65;ADM;GUCA2A;CCR2;GNAI2
